Date,AAPL.US,MSFT.US,GOOGL.US,META.US,JNJ.US,UNH.US,PFE.US,JPM.US
2019-08-01,50.1187,131.156,60.3701,192.73,118.835,227.031,33.9265,102.252
2019-08-02,49.0583,130.063,59.5999,189.02,119.561,227.763,33.702,102.243
2019-08-05,46.4931,125.598,57.529,181.73,118.708,223.203,32.7818,99.1975
2019-08-06,47.3709,127.971,58.3425,184.51,119.286,226.15,32.773,99.9735
2019-08-07,47.8659,128.519,58.5832,185.15,118.757,224.503,32.4431,97.7923
2019-08-08,48.9183,131.958,60.0917,190.16,120.091,225.539,32.7008,99.4621
2019-08-09,48.5163,130.824,59.2303,187.85,120.435,226.47,32.2392,99.364
2019-08-12,48.3922,129.016,58.5129,185.37,120.288,221.531,31.3891,97.5408
2019-08-13,50.4427,131.675,59.6204,188.45,121.69,227.003,31.2193,98.9712
2019-08-14,48.9399,127.728,58.0022,179.71,118.806,221.531,30.3683,94.8755
2019-08-15,48.6978,127.434,58.2548,182.59,119.062,222.472,30.5821,95.2291
2019-08-16,49.8457,129.759,58.7476,183.7,119.797,223.793,30.7314,97.5113
2019-08-19,50.772,131.938,59.8052,186.17,120.63,222.892,31.2028,98.4112
2019-08-20,50.774,130.834,58.9628,183.81,119.119,218.748,30.6963,97.1508
2019-08-21,51.328,132.307,59.3638,183.55,119.944,218.932,30.9276,97.4042
2019-08-22,51.2833,131.332,59.3608,182.04,119.727,212.168,31.1139,98.4308
2019-08-23,48.9125,127.161,57.4707,177.75,116.501,210.101,30.4572,95.9836
2019-08-26,49.8427,129.125,58.3475,180.36,117.433,210.484,30.9013,96.746
2019-08-27,49.2828,129.406,58.3296,181.3,119.129,203.059,30.4572,95.7223
2019-08-28,49.6074,129.233,58.4755,181.76,118.257,207.067,31.1139,96.6792
2019-08-29,50.4526,131.665,59.4963,185.57,117.855,210.061,31.3345,98.8632
2019-08-30,50.3886,131.41,59.3115,185.67,117.973,213.156,31.5297,99.4621
2019-09-03,49.6494,129.672,58.2663,182.39,118.306,210.061,32.0362,98.2934
2019-09-04,50.4961,131.185,58.9,187.14,118.394,206.535,31.7765,99.472
2019-09-05,51.4826,133.511,60.3906,190.9,118.169,209.12,32.2305,101.712
2019-09-06,51.4766,132.593,60.0982,187.49,117.825,208.597,32.3738,101.948
2019-09-09,51.6944,131.078,60.0458,188.76,116.668,210.117,32.6666,104.463
2019-09-10,52.3054,129.71,60.0673,186.17,119.042,211.741,33.1535,105.799
2019-09-11,53.9711,129.75,60.7797,188.49,120.532,213.354,33.1799,106.104
2019-09-12,53.8478,131.078,61.5255,187.47,119.837,209.594,33.0637,106.713
2019-09-13,52.8011,130.894,61.7775,187.19,120.169,213.792,32.7359,108.835
2019-09-16,53.0789,129.945,61.3591,186.22,119.032,214.523,32.6666,107.872
2019-09-17,53.2761,130.959,61.2719,188.08,119.159,212.795,32.3738,107.342
2019-09-18,53.769,132.046,61.4098,188.14,119.827,211.057,32.2674,108.412
2019-09-19,53.3392,134.488,61.7138,190.14,119.57,213.108,32.3836,108.069
2019-09-20,52.5586,132.923,61.2699,189.93,120.993,213.147,32.5407,107.646
2019-09-23,52.7934,132.631,61.5115,186.82,121.072,209.357,32.1426,107.626
2019-09-24,52.5468,130.95,60.6965,181.28,120.895,205.908,31.9386,106.232
2019-09-25,53.356,132.845,62.072,182.8,120.375,203.325,31.84,106.801
2019-09-26,53.076,133.013,61.8902,180.11,118.394,197.19,31.7356,105.946
2019-09-27,52.8189,131.284,61.0761,177.1,118.188,197.001,32.125,106.566
2019-09-30,54.0608,132.524,60.8365,178.08,118.885,198.89,31.8654,106.546
2019-10-01,54.2124,130.657,60.0822,175.81,119.473,198.795,31.4233,104.6
2019-10-02,52.8505,128.343,58.6832,174.6,121.287,198.368,30.7753,102.508
2019-10-03,53.3059,129.905,59.2567,179.38,120.552,197.086,31.4408,102.38
2019-10-04,54.7921,131.665,60.3294,180.45,122.816,201.162,31.8654,104.591
2019-10-07,54.8046,130.707,60.1942,179.68,122.375,202.463,31.7765,104.365
2019-10-08,54.1661,129.34,59.2915,177.75,121.15,201.436,31.4233,102.046
2019-10-09,54.7977,131.772,59.9028,179.85,118.738,203.25,31.6546,102.773
2019-10-10,55.5398,132.593,60.2551,180.03,118.581,204.732,31.7434,104.218
2019-10-11,57.0151,133.149,60.5659,184.19,120.689,203.241,32.0264,105.986
2019-10-14,56.9325,133.023,60.6686,183.28,120.111,201.864,32.1952,106.271
2019-10-15,56.8011,134.946,61.8877,188.89,122.072,218.35,32.3738,109.464
2019-10-16,56.5747,133.842,61.9255,189.55,124.209,216.869,32.2305,109.218
2019-10-17,56.7914,133.159,62.4138,190.39,125.121,222.985,32.3367,109.817
2019-10-18,57.0644,130.979,61.9957,185.85,117.336,224.532,32.3367,110.014
2019-10-21,58.0511,131.958,61.9893,189.76,117.639,223.212,32.3367,112.755
2019-10-22,57.9228,129.985,61.8359,182.34,118.718,228.302,32.3094,113.865
2019-10-23,58.6994,130.815,62.6544,186.15,119.385,226.794,32.611,114.179
2019-10-24,58.7979,133.402,62.7281,186.38,117.149,223.765,32.2763,114.091
2019-10-25,59.5203,134.155,62.9866,187.89,117.963,224.144,32.611,114.995
2019-10-28,60.1145,137.446,64.2162,189.4,118.698,226.091,33.0637,115.447
2019-10-29,58.7269,136.156,62.8053,189.31,118.649,230.877,33.8884,115.368
2019-10-30,58.7191,137.846,62.8073,188.25,122.072,233.184,34.1295,114.72
2019-10-31,60.0455,136.666,62.7126,191.65,121.327,231.257,34.0329,113.983
2019-11-01,61.7486,136.988,63.3828,193.62,120.562,230.812,34.0495,116.616
2019-11-04,62.1545,137.787,64.2476,194.72,119.689,229.916,33.7303,117.559
2019-11-05,62.0637,137.699,64.3388,194.32,119.827,229.072,33.2415,117.815
2019-11-06,62.0914,137.319,64.3174,191.55,120.345,229.264,33.3575,117.981
2019-11-07,62.8109,137.515,65.111,190.42,120.787,234.713,33.052,118.62
2019-11-08,62.9794,139.145,65.2137,190.84,122.219,235.179,33.178,118.974
2019-11-11,63.4792,139.282,64.6796,189.61,121.267,232.539,33.0707,118.551
2019-11-12,63.4198,140.189,64.6261,194.47,120.709,233.584,33.1067,117.873
2019-11-13,64.03,140.425,64.5749,193.19,120.63,232.065,32.7759,117.245
2019-11-14,63.5875,141.138,65.2212,193.15,120.345,234.117,32.7291,117.353
2019-11-15,64.3383,142.956,66.4362,195.1,124.004,246.54,33.3839,118.197
2019-11-18,64.6667,143.316,65.7535,197.4,123.895,249.767,33.3302,119.209
2019-11-19,64.4696,143.355,65.3925,199.32,123.885,250.962,33.7246,119.17
2019-11-20,63.7214,143.112,64.8579,197.51,124.916,252.169,33.178,118.286
2019-11-21,63.4318,142.975,64.7723,197.93,125.377,253.071,33.7957,118.561
2019-11-22,63.3766,143.083,64.4498,198.82,126.877,253.348,34.3247,119.367
2019-11-25,64.4881,144.665,65.0463,199.79,126.927,258.687,34.6369,119.966
2019-11-26,63.9855,145.416,65.4128,198.97,126.927,257.517,34.2896,120.133
2019-11-27,64.8461,145.69,65.3696,202.0,127.465,256.861,34.5931,120.516
2019-11-29,64.7028,144.81,64.9689,201.64,127.221,256.13,34.4945,120.221
2019-12-02,63.9542,143.044,64.2102,199.7,127.102,255.93,34.2896,119.947
2019-12-03,62.8158,142.807,64.5032,198.82,126.917,253.404,34.0739,118.414
2019-12-04,63.3698,143.325,65.7088,198.71,128.976,255.616,34.1529,120.771
2019-12-05,64.297,143.404,66.1083,199.36,129.142,258.086,34.0553,121.41
2019-12-06,65.5406,145.142,66.7276,201.05,129.888,257.393,34.2896,123.218
2019-12-09,64.6213,144.793,66.9069,201.34,130.006,254.962,34.3159,122.658
2019-12-10,64.9997,144.566,66.9019,200.87,129.525,256.795,34.4594,122.747
2019-12-11,65.5555,145.104,66.9696,202.26,130.457,257.687,34.2261,122.451
2019-12-12,65.722,146.559,67.181,196.75,130.771,260.556,34.512,125.959
2019-12-13,66.6169,147.809,67.1003,194.11,130.809,262.265,34.3247,124.829
2019-12-16,67.7571,148.786,67.7892,197.92,131.182,268.277,35.0488,125.321
2019-12-17,67.8873,147.966,67.4997,198.39,132.83,266.853,34.8351,126.097
2019-12-18,67.7284,147.652,67.3513,202.5,132.496,269.074,34.8253,125.979
2019-12-19,67.7945,148.953,67.577,206.06,134.496,270.661,34.8975,125.33
2019-12-20,67.6557,150.544,67.317,206.3,135.144,268.779,35.1298,125.232
2019-12-23,68.7594,150.544,67.2876,206.18,135.497,271.097,35.2107,125.193
2019-12-24,68.8225,150.514,66.9786,205.12,135.026,270.585,35.1844,125.537
2019-12-26,70.1874,151.776,67.8774,207.79,134.938,271.591,35.2635,126.873
2019-12-27,70.1597,152.048,67.4874,208.1,134.86,271.896,35.2107,126.961
2019-12-30,70.5778,150.72,66.7435,204.41,134.448,269.958,34.8449,126.489
2019-12-31,71.0911,150.829,66.7276,205.25,134.967,270.074,35.0859,127.217
2020-01-02,72.7161,153.613,68.1868,209.78,135.066,268.697,35.0488,128.759
2020-01-03,72.0115,151.726,67.8302,208.67,133.496,265.978,34.8605,127.049
2020-01-06,72.5811,152.118,69.6381,212.6,133.339,267.84,34.8165,126.941
2020-01-07,72.2432,150.71,69.5035,213.06,134.154,266.205,34.7004,124.78
2020-01-08,73.4042,153.142,69.9983,215.22,134.134,271.828,34.9776,125.773
2020-01-09,74.966,155.028,70.733,218.3,134.536,270.291,34.8253,126.234
2020-01-10,75.1306,154.304,71.1899,218.06,134.222,271.136,35.3631,124.957
2020-01-13,76.739,156.19,71.7415,221.91,134.81,262.608,35.2918,126.018
2020-01-14,75.7013,155.068,71.2711,219.06,135.575,264.81,35.8833,127.481
2020-01-15,75.3751,156.093,71.7,221.15,136.036,272.294,36.42,125.556
2020-01-16,76.3201,158.934,72.2461,221.77,137.135,276.283,36.3653,126.067
2020-01-17,77.1667,159.833,73.7088,222.14,138.027,274.203,36.2755,126.912
2020-01-21,76.6433,159.257,73.8448,221.44,138.116,276.084,36.1243,125.674
2020-01-22,76.9164,158.476,73.9405,221.32,137.184,276.14,35.9895,125.517
2020-01-23,77.2859,159.471,73.9663,219.76,137.439,275.106,36.4551,125.399
2020-01-24,77.0633,157.84,73.0438,217.94,137.252,268.989,35.6587,122.295
2020-01-27,74.7995,155.213,71.3279,214.87,137.635,260.973,35.9642,121.243
2020-01-28,76.9144,158.251,72.2631,217.79,138.321,262.627,34.1529,123.463
2020-01-29,78.5236,160.722,72.5719,223.23,139.292,259.881,33.6533,123.267
2020-01-30,78.4093,165.265,72.4499,209.53,139.125,258.135,33.5361,124.79
2020-01-31,74.9374,162.823,71.3803,201.91,137.743,250.299,33.6894,121.548
2020-02-03,74.7295,166.796,73.8622,204.19,138.948,251.743,33.9343,122.501
2020-02-04,77.1962,172.286,72.0094,209.83,140.273,258.011,34.0954,124.259
2020-02-05,77.822,172.071,72.0413,210.11,142.498,271.668,34.5287,126.342
2020-02-06,78.7356,175.627,73.5319,210.85,142.067,268.658,34.6106,126.361
2020-02-07,77.6654,175.88,73.6883,212.33,140.548,265.693,34.4223,125.989
2020-02-10,78.0331,180.491,75.1606,213.06,140.518,263.669,34.2056,126.479
2020-02-11,77.5658,176.418,75.2303,207.19,140.635,267.155,34.4584,126.725
2020-02-12,79.4046,176.681,75.6573,210.76,139.793,278.79,34.1412,126.725
2020-02-13,78.839,175.705,75.3962,213.14,138.871,277.623,33.4083,126.607
2020-02-14,78.8588,177.296,75.6622,214.18,138.91,274.46,33.0296,126.253
2020-02-18,77.4159,179.066,75.6975,217.8,138.007,277.574,32.857,124.573
2020-02-19,78.5356,179.613,75.9681,217.49,137.811,280.492,32.7759,126.273
2020-02-20,77.7323,176.887,75.5755,214.58,137.292,277.564,32.4304,126.273
2020-02-21,75.9703,171.28,73.9051,210.18,138.734,276.91,32.3133,124.711
2020-02-24,72.3623,163.907,70.7365,200.72,135.879,255.191,31.3647,121.361
2020-02-25,69.9095,161.199,69.0655,196.77,134.693,241.98,30.6943,115.958
2020-02-26,71.02,163.204,69.2724,197.2,133.79,241.618,31.4077,116.311
2020-02-27,66.3774,151.716,65.51,189.75,129.545,233.27,30.8495,111.458
2020-02-28,66.3379,155.378,66.7206,192.47,125.22,234.219,30.2327,106.624
2020-03-02,72.5121,165.722,69.0655,196.44,130.387,250.899,31.5542,111.596
2020-03-03,70.212,157.762,66.6444,185.89,126.259,240.126,31.03,107.42
2020-03-04,73.4691,163.575,68.8305,191.76,133.605,265.865,32.9292,110.073
2020-03-05,71.0831,159.471,65.5005,185.17,132.232,259.938,32.0782,104.67
2020-03-06,70.1399,154.958,64.5529,181.09,132.251,260.794,31.679,99.2659
2020-03-09,64.5918,144.467,60.5699,169.5,127.054,251.203,30.5401,85.8143
2020-03-10,69.2462,154.324,63.5282,178.19,131.888,257.213,31.2925,92.4773
2020-03-11,66.8425,147.34,60.3264,170.24,122.729,255.182,29.1026,88.126
2020-03-12,60.2408,133.373,55.3767,154.47,116.786,230.033,27.1566,80.8628
2020-03-13,67.4575,152.341,60.4942,170.28,125.053,251.001,29.5915,95.4236
2020-03-16,58.7802,129.875,53.4562,146.01,118.375,207.62,27.302,81.1478
2020-03-17,61.3661,140.583,55.7011,149.42,127.191,225.321,29.0938,86.1071
2020-03-18,59.8614,134.663,54.3625,146.96,125.681,200.276,29.2753,77.0411
2020-03-19,59.4021,136.858,55.3827,153.13,118.306,202.802,27.5186,78.338
2020-03-20,55.6315,131.732,53.2176,149.73,111.627,190.619,26.2432,76.6835
2020-03-23,54.4507,130.413,52.5161,148.1,103.478,179.783,25.7728,72.5788
2020-03-24,59.9116,142.261,56.2964,160.98,110.981,202.802,26.8687,81.2116
2020-03-25,59.5843,140.914,54.8821,156.21,111.196,216.356,26.9116,84.2415
2020-03-26,62.7172,149.715,57.9359,163.34,117.875,235.636,28.7229,90.1116
2020-03-27,60.1225,143.579,55.3125,156.79,114.687,223.697,27.9539,83.6933
2020-03-30,61.8371,153.651,57.1084,165.95,123.857,231.847,29.5554,85.8665
2020-03-31,61.709,151.258,57.8877,166.8,122.111,230.081,29.5261,82.6823
2020-04-01,58.4657,145.876,54.906,159.6,119.924,218.98,28.7229,77.4734
2020-04-02,59.4393,148.923,55.6498,158.19,123.995,221.855,29.7359,80.3658
2020-04-03,58.5871,147.537,54.4377,154.18,124.945,211.741,30.4328,77.9931
2020-04-06,63.6968,158.495,58.9458,165.55,130.153,229.15,31.2741,83.0124
2020-04-07,62.9579,156.825,58.9144,168.83,128.015,228.864,30.4045,84.1059
2020-04-08,64.5679,158.358,60.132,174.28,133.398,247.116,31.3013,87.5022
2020-04-09,65.0373,158.367,60.1105,175.19,131.516,243.699,32.0156,95.3479
2020-04-13,66.3125,158.729,60.3019,174.79,130.163,243.118,31.7882,91.1126
2020-04-14,69.6621,166.593,63.0331,178.17,135.987,249.567,32.9643,88.6143
2020-04-15,69.0254,164.853,62.6379,176.97,137.498,259.881,32.5388,84.2444
2020-04-16,69.5754,169.806,62.6444,176.25,139.371,275.352,32.4588,81.0348
2020-04-17,68.6291,171.289,63.7191,179.24,141.557,268.077,33.3897,88.3186
2020-04-20,67.2031,167.893,62.8297,178.24,141.233,260.319,32.6394,85.1001
2020-04-21,65.1298,160.957,60.3891,170.8,139.38,252.977,32.2235,82.6312
2020-04-22,67.0023,166.416,62.6932,182.28,142.479,255.588,32.7935,82.9004
2020-04-23,66.7451,164.404,63.3289,185.13,144.813,263.253,33.1907,82.9456
2020-04-24,68.6717,167.424,63.5994,190.07,144.205,268.74,33.8172,84.1737
2020-04-27,68.7209,166.936,63.3135,187.5,143.676,271.233,34.676,87.7989
2020-04-28,67.6062,162.861,61.4068,182.91,140.979,266.036,34.2954,88.4198
2020-04-29,69.8247,170.188,66.8667,194.19,139.9,265.4,34.4857,90.8072
2020-04-30,71.299,171.878,67.0918,204.71,139.713,269.853,34.7024,88.859
2020-05-01,70.1499,167.444,65.6281,202.27,138.086,262.504,34.0505,86.5286
2020-05-04,71.1423,171.524,65.9061,205.26,138.066,265.303,34.0329,85.4989
2020-05-05,72.2145,173.371,67.2074,207.07,139.214,270.376,34.838,85.3673
2020-05-06,72.9587,175.071,67.0286,208.47,137.89,266.424,34.838,83.763
2020-05-07,73.7096,176.088,68.2167,211.26,137.439,262.958,33.7674,84.6364
2020-05-08,75.4647,177.141,68.9671,212.35,138.468,264.81,34.0065,86.0177
2020-05-11,76.6533,179.086,69.926,213.18,138.841,266.35,34.8117,83.486
2020-05-12,75.776,175.041,68.5107,210.1,137.017,265.448,34.1344,80.7578
2020-05-13,74.8635,172.404,67.173,205.1,137.008,256.5,33.8504,77.9735
2020-05-14,75.3207,173.145,67.5979,206.81,137.478,268.125,34.6458,81.2106
2020-05-15,74.8782,175.657,68.405,210.88,140.087,268.45,34.5003,79.7085
2020-05-18,76.6413,177.356,69.0088,213.19,140.164,270.67,34.7834,83.9291
2020-05-19,76.1988,176.116,68.4717,216.88,138.772,266.69,34.4262,82.2786
2020-05-20,77.68,178.569,70.2034,229.97,137.517,265.703,34.3812,84.7465
2020-05-21,77.1007,176.418,70.0835,231.39,136.615,264.735,34.0416,83.6716
2020-05-22,77.5983,176.496,70.4068,234.91,135.37,267.537,34.2613,83.0222
2020-05-26,77.0712,174.622,70.8117,232.2,135.545,272.086,34.2534,88.913
2020-05-27,77.4091,174.854,70.7575,229.14,135.859,280.281,34.1802,94.0609
2020-05-28,77.4437,174.475,70.6558,225.46,137.802,280.473,34.8829,92.661
2020-05-29,77.3669,176.242,71.4171,225.09,139.479,281.248,34.8926,90.2962
2020-06-01,78.3178,175.831,71.4844,231.91,138.017,282.266,32.3983,91.4928
2020-06-02,78.6814,177.844,71.8549,232.72,139.008,282.628,33.0384,91.7984
2020-06-03,79.1119,178.282,71.7025,230.16,139.38,281.714,33.0384,96.7558
2020-06-04,78.4311,175.918,70.4595,226.29,137.586,275.019,32.9008,98.755
2020-06-05,80.6663,180.042,71.741,230.77,138.116,287.726,32.8823,103.225
2020-06-08,81.1433,181.165,72.1405,231.4,137.615,285.552,33.4318,105.278
2020-06-09,83.7045,182.552,72.3418,238.67,136.851,285.296,33.0833,102.567
2020-06-10,85.8578,189.32,72.9705,236.73,138.586,282.095,32.8179,98.421
2020-06-11,81.7375,179.133,69.8418,224.43,132.084,261.782,30.4249,90.203
2020-06-12,82.4423,180.559,70.3908,228.58,133.291,263.091,30.8368,92.6708
2020-06-15,83.4621,181.722,70.7805,232.5,132.447,264.136,30.4797,93.9489
2020-06-16,85.6736,186.175,72.0623,235.65,135.448,270.338,30.5158,94.7075
2020-06-17,85.5543,186.813,72.3647,235.53,135.036,269.977,30.6621,92.3103
2020-06-18,85.5888,188.821,71.447,235.94,134.468,268.925,30.3703,91.8082
2020-06-19,85.099,187.679,70.9747,238.79,134.86,269.871,30.5342,90.759
2020-06-22,87.3263,192.906,72.271,239.22,134.448,271.193,30.2521,89.7756
2020-06-23,89.1908,194.195,72.9346,242.24,133.957,275.761,29.9419,90.87
2020-06-24,87.6142,190.276,71.3763,234.02,131.113,267.965,29.4089,87.8362
2020-06-25,88.7767,192.681,71.7947,235.68,130.966,274.47,29.5281,90.8985
2020-06-26,86.052,188.831,67.8809,216.08,129.221,265.817,29.2744,85.9155
2020-06-29,88.0347,190.853,69.6061,220.64,130.368,268.494,29.8228,86.2977
2020-06-30,88.7671,195.719,70.6463,227.07,131.868,273.312,29.8755,87.2792
2020-07-01,88.5995,196.871,71.8396,237.55,131.633,275.886,30.827,86.5375
2020-07-02,88.5995,198.375,73.231,233.42,132.172,276.377,31.5297,86.8184
2020-07-06,90.9707,202.644,74.7116,240.28,134.065,280.604,31.5297,89.0122
2020-07-07,90.6897,200.289,74.2269,240.86,133.947,274.878,31.0925,86.4991
2020-07-08,92.7998,204.702,74.9084,243.58,134.34,276.465,30.8368,87.4187
2020-07-09,93.1329,206.112,75.6588,244.5,133.605,269.808,30.5713,85.5255
2020-07-10,93.3623,205.486,76.6725,245.07,133.486,269.862,30.909,90.201
2020-07-13,92.9316,199.166,75.3384,239.0,136.144,277.719,32.1699,91.4948
2020-07-14,94.47,200.386,75.7683,239.73,138.704,285.895,32.1874,92.0185
2020-07-15,95.1214,200.086,75.5701,240.28,139.018,281.743,32.6354,93.443
2020-07-16,93.9496,196.108,75.4724,240.93,139.94,284.603,32.5251,93.7063
2020-07-17,93.7605,195.132,75.5686,242.03,140.037,284.023,33.1214,91.9733
2020-07-20,95.7354,203.524,77.9096,245.42,140.273,281.185,33.3488,91.1667
2020-07-21,94.4141,200.758,77.515,241.75,140.401,282.732,33.5225,93.1424
2020-07-22,94.679,203.669,77.9599,239.87,140.655,284.187,35.2313,92.4694
2020-07-23,90.3693,194.801,75.5636,232.6,140.283,280.757,35.0947,92.7406
2020-07-24,90.1456,193.606,75.1381,230.71,138.881,278.714,34.4076,92.0843
2020-07-27,92.2833,196.04,76.1953,233.5,138.007,276.683,34.2993,90.7924
2020-07-28,90.7665,194.303,74.9109,230.12,137.664,277.926,35.6509,91.1854
2020-07-29,92.509,196.247,75.9004,233.29,137.409,284.167,35.8716,93.3959
2020-07-30,93.6276,196.089,76.6407,234.5,137.674,282.847,35.7417,90.9034
2020-07-31,103.436,197.173,74.1287,253.67,136.674,280.575,35.4997,90.5468
2020-08-03,106.029,208.259,73.8702,251.96,138.164,281.316,35.3806,90.0418
2020-08-04,106.74,205.135,73.399,249.83,138.046,282.152,35.4176,89.528
2020-08-05,107.124,204.811,73.6873,249.12,139.145,289.533,35.4744,91.0812
2020-08-06,110.868,208.093,74.9757,265.28,138.34,291.022,35.3065,91.1107
2020-08-07,108.337,204.363,74.6478,268.44,139.332,293.778,35.4744,93.1149
2020-08-10,109.931,200.289,74.5706,263.0,138.801,295.687,35.4176,94.2909
2020-08-11,106.662,195.601,73.7596,256.13,137.802,292.39,34.8634,97.2775
2020-08-12,110.209,201.189,75.0897,259.89,140.331,298.631,35.3631,96.4453
2020-08-13,112.139,200.729,75.5586,261.3,138.782,297.917,35.2147,95.9158
2020-08-14,112.043,200.905,74.9598,261.24,138.998,299.941,35.1142,95.9551
2020-08-17,111.756,202.233,75.5381,261.16,139.693,296.987,35.3806,93.4243
2020-08-18,112.673,203.415,77.508,262.34,140.734,293.578,35.3904,92.1216
2020-08-19,112.82,202.166,76.9516,262.59,141.018,292.248,35.2977,92.3368
2020-08-20,115.332,206.871,78.5278,269.01,141.98,290.341,35.7231,91.2316
2020-08-21,121.265,205.368,78.4939,267.01,143.233,291.101,35.8716,91.1854
2020-08-24,122.725,206.004,78.9712,271.39,143.607,286.189,35.8335,93.7525
2020-08-25,121.709,208.688,80.0025,280.82,143.529,289.304,35.4373,94.1691
2020-08-26,123.374,213.202,81.9096,303.91,143.754,286.17,35.1054,92.8437
2020-08-27,121.886,218.445,81.1319,293.22,144.382,288.82,34.9287,95.8971
2020-08-28,121.699,220.703,81.6754,293.66,145.019,291.318,34.9756,96.2911
2020-08-31,125.829,217.421,81.1823,293.2,144.803,289.608,34.8634,93.8743
2020-09-01,130.834,219.121,82.4551,295.44,143.009,289.873,34.0261,93.8271
2020-09-02,128.115,223.342,85.5593,302.5,145.196,296.75,34.3207,95.2458
2020-09-03,117.866,209.502,81.1813,291.12,141.155,293.026,33.5811,94.9413
2020-09-04,117.944,206.551,78.7749,282.73,140.254,289.095,33.5469,96.9985
2020-09-08,110.019,195.395,75.9049,271.16,138.998,284.699,33.1487,93.6209
2020-09-09,114.405,203.716,77.0821,273.72,141.302,289.114,33.379,94.5089
2020-09-10,110.67,197.995,76.0269,268.09,138.674,282.248,32.8901,93.5373
2020-09-11,109.213,196.696,75.5143,266.61,139.489,280.519,33.2776,94.6985
2020-09-14,112.486,198.034,75.169,266.15,140.027,287.1,34.1451,96.0131
2020-09-15,112.653,201.267,76.4788,272.42,140.538,285.876,34.0983,93.0215
2020-09-16,109.341,197.681,75.3314,263.52,140.077,285.202,33.9333,93.4145
2020-09-17,107.597,195.621,74.0835,254.82,138.91,283.757,33.9695,92.3466
2020-09-18,104.185,193.198,72.2924,252.53,140.812,286.588,33.7948,92.1511
2020-09-21,107.34,195.279,71.2486,248.15,136.958,278.372,33.2317,89.302
2020-09-22,109.028,199.967,72.7273,254.75,136.115,273.796,33.4445,88.3274
2020-09-23,104.444,193.395,70.2149,249.02,136.33,271.808,33.2141,86.8931
