Date,AAPL.US,NVDA.US,MSFT.US,AMZN.US,GOOGL.US,META.US,TSLA.US,AVGO.US,BRK-B.US,WMT.US,LLY.US,JPM.US,V.US,MA.US,ORCL.US,XOM.US,UNH.US,COST.US,PG.US
2014-06-26,20.0323,0.436899,35.3785,16.2845,29.1329,67.13,15.7067,5.45957,127.1,20.4373,52.1599,45.2828,48.3386,69.0416,35.1146,69.0538,69.3268,96.8437,61.3979
2014-06-27,20.2727,0.437368,35.8287,16.2285,29.1787,67.6,15.9373,5.45806,127.32,20.5546,52.2055,45.3957,48.41,69.6387,35.4504,68.5062,69.0819,96.7301,61.7096
2014-06-30,20.4805,0.441112,35.3607,16.239,29.1279,67.29,16.004,5.54495,126.56,20.482,51.4387,45.4625,48.7423,69.7065,35.4504,68.1435,68.8718,96.4611,61.3741
2014-07-01,20.6108,0.446204,35.5073,16.6195,29.4677,68.06,15.9813,5.69574,127.24,20.5396,51.7102,45.7396,49.562,71.6604,35.6624,68.6074,68.9868,96.6823,61.9128
2014-07-02,20.6029,0.444555,35.5346,16.6425,29.4323,66.45,15.2953,5.71789,127.73,20.6311,51.8746,45.265,49.6969,72.2934,35.8159,68.7523,69.4939,96.9504,62.1319
2014-07-03,20.722,0.448562,35.4477,16.8745,29.5468,66.29,15.2833,5.78415,129.3,20.6673,52.1748,45.325,50.0828,72.8057,36.1566,69.4409,70.2185,97.4306,62.4565
2014-07-07,21.1518,0.445025,35.607,16.6775,29.4313,65.29,14.844,5.73423,128.7,20.7543,51.8023,45.0282,50.1395,72.3801,35.8694,69.4788,69.2631,97.4018,62.6242
2014-07-08,21.0158,0.441352,35.4301,16.1905,28.8155,62.76,14.6047,5.64677,128.22,20.9138,51.6774,44.3042,49.7937,71.9136,35.5782,69.6081,69.0201,98.3623,62.9112
2014-07-09,21.0246,0.454804,35.3345,16.4985,29.0627,64.97,14.8707,5.71113,128.75,21.0652,51.8083,44.5046,50.0038,72.8057,35.3128,70.0837,69.7047,99.0679,63.7784
2014-07-10,20.9477,0.452184,35.3519,16.396,28.8973,64.87,14.6307,5.628,128.45,21.0245,51.7339,44.145,49.861,71.7062,35.3672,69.4272,69.1502,99.1894,63.732
2014-07-11,20.9873,0.453384,35.695,17.31,29.2266,66.34,14.542,5.63204,128.63,20.9581,51.9935,44.3346,50.2,72.0492,35.1999,68.8681,69.815,99.1476,63.3808
2014-07-14,21.2561,0.459063,35.7349,17.766,29.6057,67.9,15.1133,5.69667,128.98,20.8848,52.1332,44.7228,51.1312,73.4737,35.5138,69.5032,70.9953,98.5935,63.5051
2014-07-15,21.0099,0.460881,35.9987,17.722,29.5458,67.17,14.6387,5.64876,128.49,20.964,52.0093,46.2976,51.3023,74.4088,35.5593,69.3047,70.679,98.9771,63.4568
2014-07-16,20.8887,0.460433,37.3777,17.795,29.4243,67.66,14.4773,5.66667,128.11,20.9695,51.9677,46.6464,51.5103,74.4008,35.3128,70.2315,70.5655,99.0081,63.7123
2014-07-17,20.5162,0.459283,37.7636,17.6225,28.9361,66.41,14.36,5.53194,126.52,20.9024,51.5131,45.9694,50.4014,72.5815,35.0066,69.2463,71.7001,98.0913,63.288
2014-07-18,20.8109,0.438844,37.8983,17.933,30.1463,68.42,14.668,5.77037,128.28,21.0324,52.5126,46.2652,50.9368,73.6342,35.0869,69.5371,72.0448,98.9084,63.4065
2014-07-21,20.7015,0.441352,38.0185,17.988,29.8139,69.4,14.7027,5.80282,128.58,20.9457,52.6552,46.274,50.71,73.4916,35.0948,69.7744,71.6613,98.3125,63.1943
2014-07-22,20.8758,0.439552,38.0185,18.042,30.0695,69.27,14.6387,5.80056,128.42,20.9106,52.7196,46.6149,51.1839,74.3638,35.4623,70.0769,72.4923,98.7489,63.0483
2014-07-23,21.4191,0.430238,38.0537,17.907,30.1501,71.29,14.8327,5.66497,128.13,21.0056,53.1575,46.8752,51.1713,73.8614,35.3573,70.5622,72.403,98.7879,62.9674
2014-07-24,21.3834,0.430957,37.6491,17.9305,30.0416,74.98,14.9027,5.57894,128.35,20.8307,53.2546,47.0089,51.527,73.7,35.4979,70.5836,72.1825,99.2492,63.1756
2014-07-25,21.5253,0.423258,37.7371,16.2005,29.796,75.19,14.9047,5.37976,127.55,20.7269,52.7672,46.8821,49.6801,71.9724,35.3752,69.8454,71.3384,98.7489,62.628
2014-07-28,21.824,0.4216,37.288,16.0205,29.8429,74.92,14.988,5.42485,128.37,20.6559,52.4462,47.0266,49.554,72.3901,35.5693,70.6477,72.2377,98.3723,62.3923
2014-07-29,21.683,0.423028,37.2107,16.0,29.5903,73.71,15.0007,5.37663,127.36,20.5829,51.931,46.5913,49.3852,72.107,35.6416,70.0837,70.9953,99.9066,61.9108
2014-07-30,21.6328,0.430238,36.9577,16.1255,29.6645,74.68,15.2613,5.42485,127.74,20.4018,51.8083,46.8065,49.518,72.1259,35.9308,69.8853,69.8804,99.2891,61.5261
2014-07-31,21.0709,0.416437,36.6003,15.6495,28.8728,72.65,14.8867,5.33784,125.43,20.0749,50.5184,45.8192,48.8136,70.4521,35.4306,66.9698,68.2781,98.7391,60.8632
2014-08-01,21.1882,0.4209,36.3453,15.353,28.5763,72.36,15.5513,5.41964,125.83,20.0641,50.2025,44.872,48.9973,71.2397,34.7432,66.8754,68.6524,99.0379,62.6981
2014-08-04,21.0689,0.420063,36.7771,15.6825,29.0084,73.51,15.9013,5.48882,129.72,20.0641,50.992,45.0086,49.0773,71.9036,35.1761,67.773,69.3076,99.2592,62.3558
2014-08-05,20.9645,0.420261,36.533,15.616,28.5535,72.69,15.8993,5.39504,127.99,20.0097,50.3609,44.543,48.7031,71.448,35.0532,66.4669,68.2298,99.1795,62.5097
2014-08-06,20.928,0.419804,36.2448,15.6945,28.6208,72.47,16.5953,5.40813,129.11,20.3781,50.5601,44.6766,48.7383,71.6036,35.2265,66.995,68.661,100.455,63.8337
2014-08-07,20.9261,0.415468,36.6607,15.5725,28.4873,73.17,16.826,5.35728,128.95,20.3087,49.9309,44.4221,48.3542,70.3665,34.7967,66.5155,66.7752,98.9573,63.0849
2014-08-08,20.9853,0.452184,36.6335,15.84,28.7926,73.06,16.542,5.41909,130.9,20.507,50.4521,44.764,48.6845,71.4192,35.0334,67.5085,67.4985,100.116,63.7192
2014-08-11,21.2601,0.449759,36.6335,15.9165,28.7582,73.44,17.288,5.44872,131.95,20.4217,50.5343,44.7454,48.7127,71.8558,35.0156,67.2906,67.2868,100.136,64.1385
2014-08-12,21.2551,0.449759,36.9041,15.966,28.5026,72.83,17.3307,5.4742,133.06,20.3833,50.7741,44.7708,48.6465,71.8558,34.9978,67.1282,67.583,99.9865,64.0921
2014-08-13,21.5382,0.452424,37.3777,16.314,29.1224,73.77,17.354,5.53732,133.08,20.3312,50.5323,45.0636,49.001,72.4937,35.2978,67.5386,68.6696,99.6976,64.1385
2014-08-14,21.5953,0.447342,37.542,16.6605,29.1269,74.3,17.4253,5.6811,135.3,20.4295,51.0335,45.2728,49.2542,72.2565,35.2781,67.5386,68.9307,100.206,64.5084
2014-08-15,21.7027,0.453124,37.9822,16.6815,29.0801,73.63,17.4673,5.75424,134.34,20.2951,50.7404,45.0882,48.7147,71.458,35.3306,67.4978,68.6373,99.6278,64.3752
2014-08-18,21.9618,0.459283,38.2538,16.7265,29.528,74.59,17.3293,5.79886,135.03,20.4572,51.1683,45.4704,49.6715,72.9403,35.6514,67.8303,69.3704,100.365,64.8932
2014-08-19,22.2675,0.462957,38.6788,16.7565,29.7477,75.29,17.1173,5.81793,134.9,20.5637,51.8439,45.7336,49.8298,72.5905,36.325,67.808,70.322,101.312,65.0895
2014-08-20,22.2762,0.460083,38.3564,16.789,29.663,74.81,17.0473,5.87632,134.91,20.5871,51.7181,45.7956,50.1082,72.5815,36.1833,67.9539,70.286,101.561,65.1842
2014-08-21,22.2782,0.455881,38.5849,16.6455,29.514,74.57,16.956,5.86794,136.81,20.7487,51.7329,46.4803,50.0038,73.1477,36.4725,67.666,70.5746,102.179,65.5571
2014-08-22,22.4409,0.456099,38.5245,16.5795,29.52,74.57,17.1187,5.86378,135.75,20.7966,51.9786,46.4734,50.0808,72.6652,36.5171,67.1342,70.5833,101.88,65.6419
2014-08-25,22.4901,0.456818,38.541,16.701,29.4218,75.02,17.5033,5.82944,136.23,20.7861,52.3164,47.1444,50.0652,72.6183,36.6092,67.3082,70.9687,101.98,65.7584
2014-08-26,22.3462,0.464877,38.4103,17.0915,29.2998,75.96,17.4493,5.84425,136.25,20.7402,52.3848,47.4618,50.2314,73.1577,36.6983,67.912,71.7087,101.73,65.6331
2014-08-27,22.6211,0.459633,38.2891,17.159,29.0447,74.63,17.55,5.85962,136.52,20.8307,52.5423,47.3449,50.3242,72.8157,36.526,67.8372,72.7695,101.84,65.5779
2014-08-28,22.6459,0.463427,38.2967,17.001,28.9112,73.86,17.5907,5.87492,136.11,20.8441,52.6345,46.999,49.7359,72.3602,36.1992,67.8654,72.736,101.611,65.3569
2014-08-29,22.7029,0.464877,38.7677,16.952,29.0128,74.82,17.98,6.31583,137.25,20.7347,53.0129,47.2368,49.2542,72.0302,36.4279,67.7915,73.0232,101.72,65.42
2014-09-02,22.8775,0.465925,38.4776,17.119,29.3252,76.68,18.9413,6.54133,137.96,20.8024,53.1099,47.4107,49.7651,71.8069,36.5438,67.1282,72.7793,102.129,65.3174
2014-09-03,21.9147,0.470418,38.3662,16.95,29.3695,75.83,18.746,6.56974,137.73,20.8738,53.5003,47.4303,49.8053,72.1538,36.7549,67.5513,73.1153,101.94,65.2573
2014-09-04,21.7332,0.478757,38.6221,17.2975,29.5498,75.95,19.0693,6.62342,137.95,21.0258,53.5617,47.4382,49.6577,72.5715,36.4449,67.0397,73.3414,105.148,65.8846
2014-09-05,21.9215,0.477339,39.1749,17.319,29.781,77.26,18.4927,6.76126,138.07,21.2864,53.9807,47.6003,49.647,73.0291,36.1992,67.6525,73.9263,106.722,65.9429
2014-09-08,21.7873,0.472984,39.6545,17.117,29.9728,77.89,18.8073,6.78487,138.28,21.017,54.2135,47.5816,50.0076,72.4279,35.6514,66.6371,74.0593,106.374,65.5857
2014-09-09,21.7046,0.467024,39.9027,16.4875,29.4916,76.67,18.5653,6.80164,136.89,21.0747,53.743,46.9264,49.6626,72.2734,35.7099,66.3784,74.6091,105.956,65.3263
2014-09-10,22.3681,0.468651,39.968,16.5665,29.5638,77.43,18.74,6.84733,137.72,21.0118,54.0282,47.0531,50.2675,72.8257,35.7099,65.9836,73.8169,105.996,65.8402
2014-09-11,22.4655,0.463927,40.1048,16.526,29.4487,77.92,18.6873,6.85298,137.92,20.8995,54.3611,47.4814,49.8178,71.8458,35.6842,66.1343,73.6717,105.796,65.7209
2014-09-12,22.5168,0.457078,39.842,16.5595,29.1394,77.48,18.6133,6.75901,137.09,20.8083,54.4364,47.6966,49.6078,71.7062,35.5217,65.2825,72.9139,105.318,65.5394
2014-09-15,22.5108,0.450807,39.4551,16.1945,28.977,74.58,16.924,6.67117,138.04,20.8213,54.37,47.6229,49.7439,71.4869,35.6683,65.6277,72.7847,105.596,66.0218
2014-09-16,22.3393,0.457537,39.9027,16.388,29.3327,76.08,17.3827,6.76447,138.69,20.9587,54.8801,47.6602,50.3614,72.7669,36.1319,66.4057,73.7401,106.234,66.1866
2014-09-17,22.499,0.457787,39.6955,16.2,29.5573,76.43,17.4253,6.77534,139.61,20.9369,54.9693,47.9147,49.952,72.418,36.0873,66.1673,73.5975,105.866,66.2477
2014-09-18,22.5452,0.464627,39.8322,16.25,29.7557,77.0,17.588,6.91299,141.28,20.9321,55.537,48.7183,50.1648,73.9202,36.4449,65.8455,74.139,106.274,66.2714
2014-09-19,22.3601,0.456099,40.5491,16.566,30.1606,77.91,17.288,6.88005,140.56,21.1034,55.4875,48.5562,50.1199,73.4258,34.9096,66.1947,74.2805,106.284,66.4934
2014-09-22,22.3816,0.451525,40.1586,16.225,29.7557,76.8,16.6687,6.73201,139.26,20.9562,55.1131,48.3931,49.5718,72.3602,34.7184,65.7998,74.254,105.706,66.7587
2014-09-23,22.7356,0.449589,39.7307,16.1815,29.4522,78.29,16.694,6.76126,138.78,20.7618,55.005,48.4177,49.2404,71.7432,34.0558,65.4497,73.2595,105.438,66.4687
2014-09-24,22.5364,0.452284,40.1742,16.4105,29.8129,78.54,16.8093,6.87412,139.95,21.1678,55.2022,48.9679,49.6911,73.2055,34.5779,65.3077,74.628,107.201,67.0981
2014-09-25,21.6772,0.44241,39.2872,16.0965,29.1569,77.22,16.4633,6.67654,137.09,20.906,54.6939,47.787,48.835,70.9925,34.0014,64.2389,72.9139,105.556,66.3839
2014-09-26,22.3176,0.443278,39.6008,16.1605,29.2888,78.79,16.44,6.75664,138.68,21.0066,54.6108,48.1151,49.1213,71.3144,34.1668,65.0432,73.2663,105.458,66.5812
2014-09-29,22.1738,0.44241,39.6302,16.091,29.2843,79.0,16.3507,6.72665,138.33,20.8936,54.4929,47.9324,48.8876,70.8031,33.7191,64.3605,73.192,105.278,66.4687
2014-09-30,22.3176,0.440932,39.5597,16.122,29.3143,79.04,16.1787,6.71815,138.14,21.0011,54.0836,47.8616,49.4525,70.2339,33.5785,64.1028,72.9719,105.278,65.9162
2014-10-01,21.9667,0.43667,39.1662,15.873,28.8768,76.55,16.016,6.60558,136.62,20.906,54.2749,47.4883,48.6726,69.6627,33.4081,63.2917,71.8112,104.79,65.4466
2014-10-02,22.1265,0.434752,39.0469,15.9205,28.9391,77.08,16.7613,6.42528,137.64,20.9343,54.0669,47.0668,48.6073,69.7584,33.5705,63.5903,71.8283,105.676,65.3756
2014-10-03,22.0644,0.4357,39.3302,16.137,29.2066,77.44,17.014,6.44564,139.5,21.2346,54.7692,48.232,49.1329,70.6217,34.1123,64.0153,72.7754,106.802,65.9567
2014-10-06,22.0644,0.433172,39.3302,16.11,29.2828,77.56,17.3747,6.3999,139.16,21.2424,54.7276,48.1367,49.0851,70.7931,34.3886,64.4237,71.9877,106.036,65.783
2014-10-07,21.8722,0.42841,38.8526,15.849,28.6013,76.29,17.3047,6.25715,136.72,21.2291,53.5617,47.4097,48.2195,69.4034,33.838,63.6379,71.2291,105.238,65.4594
2014-10-08,22.3256,0.43643,39.9172,16.135,29.0816,77.52,17.2853,6.43235,139.94,21.4873,54.4106,48.3145,49.2161,70.4711,34.3312,64.484,73.2832,108.128,66.2635
2014-10-09,22.3729,0.428081,39.127,15.7685,28.4374,75.91,17.134,6.22401,137.09,21.3828,53.626,47.2574,48.1403,68.3498,34.0836,62.5837,71.8644,107.839,65.8531
2014-10-10,22.3137,0.4025,37.5691,15.5695,27.6593,72.91,15.794,5.51024,136.76,21.5003,53.5003,46.8104,47.509,67.0828,33.525,62.432,72.2405,108.278,66.6641
2014-10-13,22.1069,0.401191,37.2438,15.3225,27.1391,72.99,14.9727,5.33143,136.38,21.3001,52.7751,46.5196,47.3447,66.396,33.6369,61.9137,71.0268,106.702,65.6271
2014-10-14,21.8722,0.410458,37.3161,15.4155,27.3354,73.59,15.1373,5.56127,137.39,21.4154,52.6622,46.386,46.9832,67.5573,33.838,61.7191,70.0675,106.076,65.7663
2014-10-15,21.6051,0.416857,36.8806,15.2985,26.9388,73.21,15.3133,5.60242,135.64,20.6526,52.4342,44.4172,46.4157,67.8443,33.7003,61.4936,69.5102,104.391,65.2967
2014-10-16,21.3184,0.417087,36.4693,15.143,26.749,72.63,15.09,5.83793,134.7,20.2726,51.623,44.0576,47.0475,67.4257,33.0485,61.7503,72.2405,103.285,64.7344
2014-10-17,21.6337,0.416367,37.2275,15.182,26.054,75.95,15.1653,5.95747,137.09,20.3491,52.1906,44.9526,47.7445,68.0886,33.3249,62.1664,74.6044,104.7,65.5482
2014-10-20,22.0949,0.420003,37.6161,15.3105,26.5229,76.95,15.3647,6.02257,137.23,20.635,52.6255,45.2974,48.1725,68.5472,33.2595,62.5488,74.9063,107.849,66.2635
2014-10-21,22.696,0.437897,38.2967,15.7665,26.8044,78.69,15.6893,6.36112,138.97,20.8767,53.943,46.3359,49.4389,70.5659,33.7438,63.8304,76.9483,109.413,66.6019
2014-10-22,22.8135,0.427582,37.8681,15.6485,27.0365,78.37,15.4067,6.24402,137.65,20.8793,53.943,45.9528,48.8847,69.6706,33.1169,63.4745,75.9492,109.642,66.812
2014-10-23,23.2203,0.437048,38.4189,15.659,27.5826,80.04,15.686,6.28412,138.68,20.9399,53.6667,46.44,49.6626,70.5001,33.6369,64.1426,76.7005,109.692,66.0209
2014-10-24,23.3042,0.441652,39.3633,14.353,27.3459,80.67,15.6827,6.32044,139.4,20.9767,55.0862,46.9853,49.4779,70.4133,34.0746,64.4022,77.5315,109.563,67.549
2014-10-27,23.2804,0.441911,39.1749,14.4985,27.3947,80.28,14.778,6.29883,139.53,21.0336,55.2121,46.9038,49.4623,70.5189,33.8122,63.8693,77.9456,109.991,68.1735
2014-10-28,23.6411,0.452524,39.6713,14.7795,27.8461,80.77,16.1847,6.5016,140.46,20.9676,54.0669,47.6985,50.2264,72.3133,34.0103,64.8166,78.3777,110.101,68.5898
2014-10-29,23.7771,0.449459,39.7807,14.706,27.8216,75.86,15.8733,6.55425,139.99,20.9796,54.6176,47.4225,49.7487,72.3033,33.9479,64.4675,78.6492,110.828,68.646
2014-10-30,23.6915,0.446723,39.2968,14.9535,27.9123,74.11,15.9107,6.36205,139.54,20.9949,55.7123,47.505,54.8492,79.099,33.8726,64.3741,79.428,111.735,68.9607
2014-10-31,23.9201,0.467024,40.0628,15.273,28.2909,74.99,16.1133,6.66011,140.16,20.9464,55.3181,48.3755,55.9537,79.6901,34.3599,65.9146,80.3835,112.034,69.2201
2014-11-03,24.2314,0.47488,40.4818,15.286,28.0867,73.88,16.1727,6.66719,140.81,20.9487,55.4944,48.6987,55.9808,80.0519,34.3055,64.9265,80.2563,112.811,69.3109
2014-11-04,24.0501,0.481051,40.5911,15.1405,28.1077,75.76,15.9287,6.59163,142.18,21.2177,56.0204,48.1917,56.3102,79.9154,34.4302,64.4237,80.3569,114.685,70.3073
2014-11-05,24.1053,0.481051,40.8431,14.826,27.6971,74.83,15.398,6.6956,142.92,21.3391,55.8699,48.9109,57.8357,81.8214,34.5699,64.7962,81.0492,114.645,70.5945
2014-11-06,24.1754,0.483289,41.5562,14.832,27.4849,75.26,16.0813,6.76664,143.29,21.3688,55.8451,48.9777,57.9596,81.5911,35.0274,65.6063,81.396,115.133,70.5156
2014-11-07,24.2493,0.472984,41.5377,14.993,27.4914,75.6,16.0133,6.56689,143.61,21.6323,55.547,49.1663,58.5011,80.6879,35.1414,66.3094,79.1982,115.661,70.6981
2014-11-10,24.2079,0.478557,41.7203,15.2555,27.8107,75.0,16.1287,6.63399,145.05,21.8163,57.0061,49.5357,57.988,80.7348,35.59,66.0954,80.163,115.641,70.9516
2014-11-11,24.4079,0.472744,41.7027,15.6005,27.9632,74.61,16.7387,6.65333,144.95,21.6983,56.588,49.0867,57.8786,80.4895,35.6089,66.1858,80.9579,115.103,71.1272
2014-11-12,24.7419,0.469619,41.6235,15.5755,27.8117,74.72,16.6067,6.72183,145.52,21.7505,56.6236,48.4433,58.503,80.2603,35.3157,65.4789,80.9495,115.283,70.9753
2014-11-13,25.0988,0.467253,42.3298,15.824,27.7215,74.25,16.78,6.7527,146.29,22.7776,56.8555,48.176,58.2674,80.1187,35.8277,64.9829,81.1355,116.857,70.2758
2014-11-14,25.4001,0.472744,42.3064,16.391,27.6593,74.88,17.2453,6.87373,145.52,22.7828,56.5632,48.2193,57.7867,79.9752,35.9348,65.2795,80.467,116.657,69.8891
2014-11-17,25.3589,0.470667,42.2068,16.1525,27.2333,74.24,16.932,6.83541,145.37,22.9506,56.5276,48.2969,58.0055,79.1668,36.215,65.2931,81.6171,116.647,69.674
2014-11-18,25.6902,0.482041,41.8529,16.2465,27.1272,74.34,17.18,7.05856,145.81,23.0112,56.9388,48.4157,57.988,79.8336,36.3052,65.1278,83.0702,117.265,69.7628
2014-11-19,25.5038,0.480272,41.4057,16.327,27.2612,73.33,16.516,6.89194,145.65,23.3401,56.4593,48.4707,58.0191,80.1935,36.0011,65.6344,81.9467,117.903,70.3823
2014-11-20,25.8734,0.488181,41.8179,16.527,27.0898,73.6,16.5807,6.94422,145.72,23.2293,56.1146,48.0876,58.4383,80.4995,36.0011,65.7794,81.937,117.295,70.1752
2014-11-21,25.9088,0.490948,41.1998,16.6315,27.1959,73.75,16.1853,6.96601,146.7,23.2466,56.588,48.3509,59.0306,80.6151,36.4607,66.4572,81.8214,117.655,70.2758
2014-11-24,26.3868,0.493943,40.8676,16.782,27.2751,74.01,16.448,7.0379,147.27,23.4534,56.2275,48.7596,59.1234,80.8683,36.4527,65.7123,81.98,117.733,69.8891
2014-11-25,26.1602,0.493723,40.7621,16.752,27.3622,75.63,16.5393,7.03877,147.81,23.3297,56.1581,48.232,59.7381,82.1564,36.2051,65.0645,82.8261,116.997,70.4356
2014-11-26,26.4756,0.501971,41.0026,16.6785,27.2875,77.62,16.5627,7.2418,148.19,23.3378,56.5554,48.2635,59.7381,82.3627,36.838,64.8622,83.0036,117.685,70.4998
2014-11-28,26.4608,0.503308,41.0533,16.932,27.3548,77.7,16.3013,7.21227,148.69,24.0416,57.2251,48.119,59.953,83.0605,37.3145,62.1558,83.4453,119.707,71.7289
2014-12-01,25.6025,0.493943,41.7507,16.3,26.8851,75.1,15.4427,7.0231,148.52,23.6788,57.5559,47.9943,59.9432,83.2209,37.0282,63.3967,83.8108,119.587,71.4518
2014-12-02,25.4968,0.494672,41.6129,16.3155,26.8322,75.46,15.4287,7.11971,149.87,23.7276,59.1231,48.8579,60.3751,83.4373,37.1114,64.661,84.4594,120.504,72.238
2014-12-03,25.7845,0.507432,41.2848,15.825,26.7515,74.88,15.2867,7.34606,149.73,23.4573,59.7561,49.2253,60.7465,84.0354,37.0084,65.1823,85.6031,120.185,71.3847
2014-12-04,25.6948,0.50281,41.9383,15.8465,27.031,75.24,15.2187,7.96011,150.05,23.4071,60.8032,49.0955,60.641,84.47,36.8568,64.7846,84.6411,120.465,71.8474
2014-12-05,25.5856,0.505736,41.5786,15.6315,26.3085,76.36,14.914,8.02823,150.68,23.231,60.3624,50.1517,61.1539,84.7592,36.8906,64.4072,85.2091,120.663,71.6875
2014-12-08,25.0031,0.499235,40.9477,15.332,26.4407,76.52,14.2907,7.77689,151.94,23.2613,61.1836,50.1271,61.0924,83.7762,36.3993,62.9503,84.8594,119.887,71.9924
2014-12-09,25.3857,0.497567,40.8676,15.625,26.7087,76.84,14.4593,7.92577,150.46,23.0756,60.6615,49.9503,61.3366,83.5838,36.838,62.7335,85.792,120.484,71.95
2014-12-10,24.9065,0.486512,40.2708,15.292,26.3067,76.18,13.9893,7.66412,149.08,22.9161,59.6867,48.5365,60.7756,82.1464,36.0011,60.8702,84.148,118.093,71.3847
2014-12-11,24.8336,0.486253,40.5052,15.368,26.5094,77.73,13.9253,7.765,150.13,23.1503,60.1584,48.9031,61.0972,83.4373,35.8654,61.2358,84.6935,119.109,71.7113
2014-12-12,24.4157,0.471117,40.3157,15.366,25.9813,77.83,13.8,7.66027,146.46,23.1459,58.4286,48.0218,59.6276,80.0519,35.1513,59.4483,83.869,116.129,71.0315
2014-12-15,24.0688,0.469669,40.0755,15.3035,25.6988,76.99,13.6027,7.58374,146.12,23.1821,58.5307,47.3193,59.6081,80.5095,36.1725,59.6574,83.4539,116.409,70.7533
2014-12-16,23.7458,0.464297,38.7813,14.753,24.818,74.69,13.1873,7.516,145.28,22.9108,58.1849,46.7367,58.8478,78.6354,35.7446,59.319,81.397,115.621,70.8816
2014-12-17,24.3389,0.483388,39.2786,14.944,25.2311,76.11,13.7213,7.6715,148.45,23.2613,59.0418,47.8096,60.1611,80.6241,36.215,61.1104,84.1928,117.365,71.9411
2014-12-18,25.0602,0.485306,40.8051,14.8865,25.638,78.4,14.5507,7.87728,152.67,23.7335,60.8656,49.1741,61.3414,82.7046,39.9015,62.5827,86.835,119.239,72.971
2014-12-19,24.8672,0.490099,40.9204,14.995,25.9081,79.88,14.6193,7.76197,151.56,23.5185,60.819,49.5357,60.764,82.251,40.4759,64.2837,87.0335,119.418,73.0144
2014-12-22,25.1243,0.498725,41.1998,15.327,26.5189,81.45,14.84,7.85925,151.9,23.855,59.9978,49.5445,61.3533,82.6199,40.1659,64.0687,87.5025,120.633,73.4485
2014-12-23,25.0347,0.495671,41.604,15.3145,26.8411,80.61,14.7313,7.80999,151.75,23.9325,58.5862,49.9759,61.5975,83.3795,40.4849,64.9362,87.3382,121.381,73.999
2014-12-24,24.9195,0.493723,41.3365,15.1515,26.7495,80.77,14.8173,7.80565,151.54,23.8693,58.9369,49.9759,62.1457,83.5151,40.679,64.3789,87.1909,120.973,73.8787
2014-12-26,25.3589,0.494172,41.1156,15.4545,26.9783,80.78,15.188,7.79803,151.35,24.0012,59.132,50.0329,61.9122,83.5151,40.5592,63.9881,87.0867,120.813,74.1322
2014-12-29,25.341,0.493474,40.7454,15.602,26.7684,80.02,15.0473,7.85019,152.05,23.9273,58.8922,50.359,61.6367,83.4273,40.1303,63.8908,86.9107,120.723,73.4811
2014-12-30,25.0308,0.488931,40.3772,15.515,26.6673,79.22,14.8153,7.81567,152.09,23.968,58.502,50.5113,61.4335,82.7535,39.8926,63.8576,87.3382,120.833,73.2907
2014-12-31,24.5577,0.481181,39.8869,15.5175,26.4372,78.02,14.8273,7.79567,150.15,23.7168,57.9561,50.0555,60.887,81.9838,39.5667,63.4678,85.8527,119.398,72.2498
2015-01-02,24.3203,0.483159,40.1536,15.426,26.3819,78.45,14.6207,7.75737,149.17,23.7221,58.8556,50.3059,61.5408,81.5253,39.0042,63.7264,85.5851,119.279,71.7389
2015-01-05,23.6361,0.47498,39.7826,15.1095,25.8791,77.19,14.006,7.63271,147.0,23.6534,58.276,48.7429,60.1816,79.2346,38.4584,61.9827,84.1748,117.893,71.3935
2015-01-06,23.6381,0.460533,39.1972,14.7645,25.2406,76.15,14.0853,7.45921,146.84,23.8358,58.5703,47.4804,59.7918,79.062,38.0602,61.654,84.0067,119.477,71.0699
2015-01-07,23.9734,0.459303,39.6975,14.921,25.1663,76.15,14.0633,7.66072,148.88,24.4679,58.1582,47.5512,60.5959,80.2902,38.0692,62.2793,84.8681,121.531,71.4459
2015-01-08,24.8927,0.476689,40.8676,15.023,25.254,78.18,14.0413,8.04192,151.37,24.985,59.5391,48.6122,61.408,81.5392,38.2969,63.3131,88.9157,122.577,72.2568
2015-01-09,24.9195,0.478657,40.5217,14.8465,24.9456,77.74,13.7773,8.13004,149.47,24.6753,58.7476,47.7673,60.4972,80.5025,38.2811,63.2285,88.077,120.713,71.585
2015-01-12,24.3003,0.472564,40.0159,14.5705,24.7632,76.72,13.4807,7.99628,148.28,24.8607,58.3177,47.3606,60.3781,79.4698,38.1762,62.0109,87.0867,120.025,71.3265
2015-01-13,24.5242,0.471746,39.7969,14.737,24.9993,76.45,13.6167,7.9503,148.63,24.6646,58.286,47.3684,60.5559,79.6542,37.875,61.7833,87.5284,118.821,71.6274
2015-01-14,24.4296,0.473782,39.464,14.6635,25.2051,76.28,12.846,8.01314,147.82,23.9181,58.602,45.7336,59.3463,79.5674,37.9919,61.6044,87.759,117.345,71.3767
2015-01-15,23.7624,0.470368,39.0537,14.3475,25.1094,74.05,12.7913,7.85264,147.58,24.1321,58.5862,44.2698,58.7824,78.4131,37.6096,61.0705,88.7117,117.345,71.2772
2015-01-16,23.5741,0.479037,39.7073,14.537,25.4303,75.18,12.8713,8.04417,149.21,23.9634,59.3797,45.0272,59.2017,79.8875,38.3871,62.5515,89.8342,117.655,72.3791
